Code Range,CCS,CCS Label
'G0381-G0381',227,"Consultation, evaluation, and preventative care"
'G0382-G0382',227,"Consultation, evaluation, and preventative care"
'G0383-G0383',227,"Consultation, evaluation, and preventative care"
'G0384-G0384',227,"Consultation, evaluation, and preventative care"
'G0390-G0390',227,"Consultation, evaluation, and preventative care"
'G0402-G0402',227,"Consultation, evaluation, and preventative care"
'G0420-G0420',227,"Consultation, evaluation, and preventative care"
'G0421-G0421',227,"Consultation, evaluation, and preventative care"
'G0436-G0436',227,"Consultation, evaluation, and preventative care"
'G0437-G0437',227,"Consultation, evaluation, and preventative care"
'G0438-G0438',227,"Consultation, evaluation, and preventative care"
'G0439-G0439',227,"Consultation, evaluation, and preventative care"
'G0445-G0445',227,"Consultation, evaluation, and preventative care"
'G0446-G0446',227,"Consultation, evaluation, and preventative care"
'G0447-G0447',227,"Consultation, evaluation, and preventative care"
'G0451-G0451',227,"Consultation, evaluation, and preventative care"
'G0454-G0454',227,"Consultation, evaluation, and preventative care"
'G0463-G0463',227,"Consultation, evaluation, and preventative care"
'G0466-G0466',227,"Consultation, evaluation, and preventative care"
'G0467-G0467',227,"Consultation, evaluation, and preventative care"
'G0468-G0468',227,"Consultation, evaluation, and preventative care"
'G0473-G0473',227,"Consultation, evaluation, and preventative care"
'G0505-G0505',227,"Consultation, evaluation, and preventative care"
'G0506-G0506',227,"Consultation, evaluation, and preventative care"
'G0511-G0511',227,"Consultation, evaluation, and preventative care"
'G0513-G0513',227,"Consultation, evaluation, and preventative care"
'G0514-G0514',227,"Consultation, evaluation, and preventative care"
'G2010-G2010',227,"Consultation, evaluation, and preventative care"
'G2012-G2012',227,"Consultation, evaluation, and preventative care"
'G2064-G2064',227,"Consultation, evaluation, and preventative care"
'G2065-G2065',227,"Consultation, evaluation, and preventative care"
'G2076-G2076',227,"Consultation, evaluation, and preventative care"
'G2077-G2077',227,"Consultation, evaluation, and preventative care"
'G2082-G2082',227,"Consultation, evaluation, and preventative care"
'G2083-G2083',227,"Consultation, evaluation, and preventative care"
'G2212-G2212',227,"Consultation, evaluation, and preventative care"
'G9156-G9156',227,"Consultation, evaluation, and preventative care"
'S0220-S0220',227,"Consultation, evaluation, and preventative care"
'S0221-S0221',227,"Consultation, evaluation, and preventative care"
'S0250-S0250',227,"Consultation, evaluation, and preventative care"
'S0260-S0260',227,"Consultation, evaluation, and preventative care"
'S0265-S0265',227,"Consultation, evaluation, and preventative care"
'S0280-S0280',227,"Consultation, evaluation, and preventative care"
'S0281-S0281',227,"Consultation, evaluation, and preventative care"
'S0302-S0302',227,"Consultation, evaluation, and preventative care"
'S0311-S0311',227,"Consultation, evaluation, and preventative care"
'S0315-S0315',227,"Consultation, evaluation, and preventative care"
'S0316-S0316',227,"Consultation, evaluation, and preventative care"
'S0317-S0317',227,"Consultation, evaluation, and preventative care"
'S0353-S0353',227,"Consultation, evaluation, and preventative care"
'S0354-S0354',227,"Consultation, evaluation, and preventative care"
'S0610-S0610',227,"Consultation, evaluation, and preventative care"
'S0612-S0612',227,"Consultation, evaluation, and preventative care"
'S0613-S0613',227,"Consultation, evaluation, and preventative care"
'S0622-S0622',227,"Consultation, evaluation, and preventative care"
'S3005-S3005',227,"Consultation, evaluation, and preventative care"
'S9117-S9117',227,"Consultation, evaluation, and preventative care"
'S9140-S9140',227,"Consultation, evaluation, and preventative care"
'S9141-S9141',227,"Consultation, evaluation, and preventative care"
'T1015-T1015',227,"Consultation, evaluation, and preventative care"
'V5364-V5364',227,"Consultation, evaluation, and preventative care"
'90281-90281',228,Prophylactic vaccinations and inoculations
'90283-90284',228,Prophylactic vaccinations and inoculations
'90287-90288',228,Prophylactic vaccinations and inoculations
'90291-90291',228,Prophylactic vaccinations and inoculations
'90296-90296',228,Prophylactic vaccinations and inoculations
'90371-90371',228,Prophylactic vaccinations and inoculations
'90375-90378',228,Prophylactic vaccinations and inoculations
'90384-90386',228,Prophylactic vaccinations and inoculations
'90389-90389',228,Prophylactic vaccinations and inoculations
'90393-90393',228,Prophylactic vaccinations and inoculations
'90396-90396',228,Prophylactic vaccinations and inoculations
'90399-90399',228,Prophylactic vaccinations and inoculations
'90460-90461',228,Prophylactic vaccinations and inoculations
'90471-90474',228,Prophylactic vaccinations and inoculations
'90476-90477',228,Prophylactic vaccinations and inoculations
'90581-90581',228,Prophylactic vaccinations and inoculations
'90585-90587',228,Prophylactic vaccinations and inoculations
'90619-90619',228,Prophylactic vaccinations and inoculations
'90620-90621',228,Prophylactic vaccinations and inoculations
'90625-90625',228,Prophylactic vaccinations and inoculations
'90630-90630',228,Prophylactic vaccinations and inoculations
'90632-90634',228,Prophylactic vaccinations and inoculations
'90636-90636',228,Prophylactic vaccinations and inoculations
'90644-90644',228,Prophylactic vaccinations and inoculations
'90647-90649',228,Prophylactic vaccinations and inoculations
'90650-90651',228,Prophylactic vaccinations and inoculations
'90653-90658',228,Prophylactic vaccinations and inoculations
'90660-90662',228,Prophylactic vaccinations and inoculations
'90664-90664',228,Prophylactic vaccinations and inoculations
'90666-90668',228,Prophylactic vaccinations and inoculations
'90670-90670',228,Prophylactic vaccinations and inoculations
'90672-90676',228,Prophylactic vaccinations and inoculations
'90680-90682',228,Prophylactic vaccinations and inoculations
'90685-90689',228,Prophylactic vaccinations and inoculations
'90690-90691',228,Prophylactic vaccinations and inoculations
'90694-90694',228,Prophylactic vaccinations and inoculations
'90696-90698',228,Prophylactic vaccinations and inoculations
'90700-90700',228,Prophylactic vaccinations and inoculations
'90702-90702',228,Prophylactic vaccinations and inoculations
'90707-90707',228,Prophylactic vaccinations and inoculations
'90710-90710',228,Prophylactic vaccinations and inoculations
'90713-90717',228,Prophylactic vaccinations and inoculations
'90723-90723',228,Prophylactic vaccinations and inoculations
'90732-90734',228,Prophylactic vaccinations and inoculations
'90736-90736',228,Prophylactic vaccinations and inoculations
'90738-90739',228,Prophylactic vaccinations and inoculations
'90740-90740',228,Prophylactic vaccinations and inoculations
'90743-90744',228,Prophylactic vaccinations and inoculations
'90746-90749',228,Prophylactic vaccinations and inoculations
'90750-90750',228,Prophylactic vaccinations and inoculations
'90756-90756',228,Prophylactic vaccinations and inoculations
'95115-95115',228,Prophylactic vaccinations and inoculations
'95117-95117',228,Prophylactic vaccinations and inoculations
'95120-95120',228,Prophylactic vaccinations and inoculations
'95125-95125',228,Prophylactic vaccinations and inoculations
'95130-95134',228,Prophylactic vaccinations and inoculations
'95144-95149',228,Prophylactic vaccinations and inoculations
'95165-95165',228,Prophylactic vaccinations and inoculations
'G0008-G0008',228,Prophylactic vaccinations and inoculations
'G0009-G0009',228,Prophylactic vaccinations and inoculations
'G0010-G0010',228,Prophylactic vaccinations and inoculations
'Q2034-Q2034',228,Prophylactic vaccinations and inoculations
'Q2035-Q2035',228,Prophylactic vaccinations and inoculations
'Q2036-Q2036',228,Prophylactic vaccinations and inoculations
'Q2037-Q2037',228,Prophylactic vaccinations and inoculations
'Q2038-Q2038',228,Prophylactic vaccinations and inoculations
'Q2039-Q2039',228,Prophylactic vaccinations and inoculations
'S0195-S0195',228,Prophylactic vaccinations and inoculations
'30300-30300',229,Nonoperative removal of foreign body
'30320-30320',229,Nonoperative removal of foreign body
'31511-31511',229,Nonoperative removal of foreign body
'31577-31577',229,Nonoperative removal of foreign body
'31635-31635',229,Nonoperative removal of foreign body
'40804-40805',229,Nonoperative removal of foreign body
'42809-42809',229,Nonoperative removal of foreign body
'43194-43194',229,Nonoperative removal of foreign body
'43215-43215',229,Nonoperative removal of foreign body
'44363-44363',229,Nonoperative removal of foreign body
'44390-44390',229,Nonoperative removal of foreign body
'45307-45307',229,Nonoperative removal of foreign body
'45332-45332',229,Nonoperative removal of foreign body
'45379-45379',229,Nonoperative removal of foreign body
'46608-46608',229,Nonoperative removal of foreign body
'57415-57415',229,Nonoperative removal of foreign body
'58562-58562',229,Nonoperative removal of foreign body
'65205-65205',229,Nonoperative removal of foreign body
'65220-65220',229,Nonoperative removal of foreign body
'65222-65222',229,Nonoperative removal of foreign body
'65235-65235',229,Nonoperative removal of foreign body
'65260-65260',229,Nonoperative removal of foreign body
'69200-69200',229,Nonoperative removal of foreign body
'00872-00873',230,"Extracorporeal shock wave, other than urinary"
'G0279-G0279',230,"Extracorporeal shock wave, other than urinary"
'S9034-S9034',230,"Extracorporeal shock wave, other than urinary"
'0213T-0213T',231,Other therapeutic procedures
'0214T-0214T',231,Other therapeutic procedures
'0215T-0215T',231,Other therapeutic procedures
'0216T-0216T',231,Other therapeutic procedures
'0217T-0217T',231,Other therapeutic procedures
'0218T-0218T',231,Other therapeutic procedures
'0232T-0232T',231,Other therapeutic procedures
'0342T-0342T',231,Other therapeutic procedures
'0600T-0600T',231,Other therapeutic procedures
'0601T-0601T',231,Other therapeutic procedures
'15850-15851',231,Other therapeutic procedures
'20526-20526',231,Other therapeutic procedures
'36299-36299',231,Other therapeutic procedures
'69990-69990',231,Other therapeutic procedures
'90951-90959',231,Other therapeutic procedures
'90960-90962',231,Other therapeutic procedures
'90967-90969',231,Other therapeutic procedures
'90970-90970',231,Other therapeutic procedures
'95180-95180',231,Other therapeutic procedures
'95199-95199',231,Other therapeutic procedures
'96360-96361',231,Other therapeutic procedures
'96365-96369',231,Other therapeutic procedures
'96370-96376',231,Other therapeutic procedures
'96379-96379',231,Other therapeutic procedures
'99183-99184',231,Other therapeutic procedures
